timestamp,zone_id,demand_units,festival_multiplier,precip_mm,traffic_index,salary_week_flag,temperature_c,is_fraud
2024-02-22 00:00:00,zone_000,37,1.0,2.2,0.52,0,23.2,1
2024-02-22 03:00:00,zone_000,50,1.0,0.8,0.62,1,33.9,1
2024-02-22 13:00:00,zone_000,34,1.0,0.0,0.25,0,30.8,1
2024-02-22 21:00:00,zone_000,61,1.0,3.9,0.7,0,34.7,1
2024-02-23 14:00:00,zone_000,13,1.0,0.2,0.4,0,34.3,1
2024-02-23 19:00:00,zone_000,115,1.0,0.9,0.55,0,30.0,1
2024-02-24 06:00:00,zone_000,30,1.0,2.0,0.75,0,31.4,1
2024-02-25 21:00:00,zone_000,33,1.0,2.7,0.66,0,36.7,1
2024-02-25 22:00:00,zone_000,41,1.0,1.7,0.38,0,31.0,1
2024-02-26 09:00:00,zone_000,48,1.0,1.0,0.84,0,31.6,1
2024-02-26 19:00:00,zone_000,20,1.0,1.8,0.13,0,33.9,1
2024-02-27 01:00:00,zone_000,21,1.0,0.1,0.85,1,33.3,1
2024-02-28 00:00:00,zone_000,90,1.0,0.2,0.7,0,35.1,1
2024-02-28 19:00:00,zone_000,43,1.0,3.9,0.34,0,28.5,1
2024-02-28 20:00:00,zone_000,41,1.0,0.7,0.43,0,28.2,1
2024-02-29 18:00:00,zone_000,30,1.0,1.2,0.63,0,33.8,1
2024-02-29 22:00:00,zone_000,42,1.0,4.4,0.6,2,34.0,1
2024-03-01 10:00:00,zone_000,38,1.0,0.2,0.59,1,23.8,1
2024-03-01 14:00:00,zone_000,43,1.0,0.2,0.47,0,35.6,1
2024-03-02 10:00:00,zone_000,22,1.0,2.7,0.55,0,28.0,1
2024-03-03 03:00:00,zone_000,118,1.0,0.5,0.46,0,38.5,1
2024-03-03 06:00:00,zone_000,71,1.0,1.1,0.47,0,20.6,1
2024-03-04 21:00:00,zone_000,30,1.0,1.0,0.68,2,34.5,1
2024-03-07 05:00:00,zone_000,34,1.0,0.8,0.51,1,28.3,1
2024-03-07 20:00:00,zone_000,26,1.0,3.6,0.32,1,30.6,1
2024-03-08 14:00:00,zone_000,52,1.0,0.1,0.7,0,33.4,1
2024-03-08 16:00:00,zone_000,84,1.0,0.0,0.43,2,30.1,1
2024-03-08 18:00:00,zone_000,26,1.0,0.9,0.14,0,38.2,1
2024-03-09 08:00:00,zone_000,33,1.0,0.2,0.15,1,29.1,1
2024-03-11 10:00:00,zone_000,44,1.0,1.1,0.55,0,25.9,1
2024-03-11 14:00:00,zone_000,35,1.0,6.1,0.48,2,36.1,1
2024-03-11 15:00:00,zone_000,87,1.0,2.5,0.35,1,33.5,1
2024-03-12 22:00:00,zone_000,25,1.0,1.2,0.74,2,33.0,1
2024-03-12 23:00:00,zone_000,49,1.0,3.8,0.36,2,33.3,1
2024-03-13 10:00:00,zone_000,53,1.0,3.3,0.66,0,39.4,1
2024-03-14 03:00:00,zone_000,65,1.0,0.0,0.37,0,29.0,1
2024-03-14 16:00:00,zone_000,35,1.0,2.7,0.49,0,42.5,1
2024-03-14 22:00:00,zone_000,22,1.0,0.2,0.21,0,31.7,1
2024-03-16 01:00:00,zone_000,32,1.0,0.4,0.2,0,38.0,1
2024-03-16 04:00:00,zone_000,13,1.0,0.6,0.47,0,37.6,1
2024-03-16 07:00:00,zone_000,42,1.0,1.3,0.29,0,33.2,1
2024-03-16 18:00:00,zone_000,29,1.0,2.8,0.84,1,32.7,1
2024-03-17 20:00:00,zone_000,35,1.0,0.4,0.23,0,33.8,1
2024-03-17 23:00:00,zone_000,21,1.0,0.1,0.49,0,33.5,1
2024-03-18 23:00:00,zone_000,29,1.0,0.5,0.33,0,26.8,1
2024-03-19 00:00:00,zone_000,28,1.0,3.8,0.66,0,31.1,1
2024-03-19 04:00:00,zone_000,25,1.0,1.9,0.55,1,34.6,1
2024-03-20 02:00:00,zone_000,43,1.0,0.5,0.33,0,32.6,1
2024-03-20 13:00:00,zone_000,35,1.0,3.0,0.13,0,28.9,1
2024-03-21 18:00:00,zone_000,56,1.0,1.7,0.13,0,33.6,1
2024-03-22 09:00:00,zone_000,23,1.0,0.7,0.27,1,29.3,1
2024-03-22 15:00:00,zone_000,37,1.0,0.9,0.63,0,32.1,1
2024-03-23 00:00:00,zone_000,30,1.0,1.2,0.48,0,33.1,1
2024-03-24 01:00:00,zone_000,47,1.0,3.3,0.75,0,28.4,1
2024-03-24 18:00:00,zone_000,14,1.0,0.0,0.36,0,29.0,1
2024-03-25 06:00:00,zone_000,65,1.0,2.5,0.54,2,31.7,1
2024-03-25 09:00:00,zone_000,36,1.0,1.1,0.18,0,30.1,1
2024-03-25 18:00:00,zone_000,56,1.0,3.4,0.38,0,32.5,1
2024-03-26 10:00:00,zone_000,50,1.0,0.8,0.34,1,27.0,1
2024-03-26 14:00:00,zone_000,16,1.0,0.4,0.87,0,33.7,1
2024-03-27 11:00:00,zone_000,28,1.0,0.6,0.16,0,32.5,1
2024-03-27 18:00:00,zone_000,16,1.0,0.3,0.4,0,30.9,1
2024-03-27 20:00:00,zone_000,25,1.0,3.0,0.43,1,35.3,1
2024-03-28 01:00:00,zone_000,68,1.0,0.5,0.13,0,26.6,1
2024-03-28 03:00:00,zone_000,38,1.0,0.5,0.79,0,33.0,1
2024-03-29 02:00:00,zone_000,47,1.0,0.0,0.34,0,32.1,1
2024-03-29 09:00:00,zone_000,49,1.0,0.7,0.23,0,28.9,1
2024-03-29 19:00:00,zone_000,33,1.0,2.6,0.23,1,33.2,1
2024-03-29 20:00:00,zone_000,46,1.0,0.7,0.26,1,35.8,1
2024-03-30 02:00:00,zone_000,17,1.0,1.5,0.36,0,30.4,1
2024-03-30 07:00:00,zone_000,37,1.0,0.4,0.11,0,35.6,1
2024-03-30 16:00:00,zone_000,33,1.0,0.3,0.32,1,32.1,1
2024-03-31 06:00:00,zone_000,22,1.0,1.4,0.83,0,28.9,1
2024-03-31 08:00:00,zone_000,29,1.0,0.4,0.14,0,33.0,1
2024-03-31 22:00:00,zone_000,30,1.0,1.5,0.29,0,30.5,1
2024-04-01 14:00:00,zone_000,24,1.0,0.9,0.16,0,31.7,1
2024-04-02 03:00:00,zone_000,44,1.0,0.5,0.57,1,30.7,1
2024-04-02 10:00:00,zone_000,94,1.0,2.6,0.28,0,36.6,1
2024-04-02 11:00:00,zone_000,29,1.0,2.5,0.36,0,32.9,1
2024-04-02 17:00:00,zone_000,64,1.0,2.9,0.24,0,24.0,1
2024-04-02 20:00:00,zone_000,13,1.0,1.6,0.87,0,29.8,1
2024-04-02 21:00:00,zone_000,54,1.0,3.3,0.24,1,29.3,1
2024-04-03 00:00:00,zone_000,12,1.0,0.1,0.66,0,29.9,1
2024-04-03 13:00:00,zone_000,34,1.0,0.2,0.57,0,34.7,1
2024-04-03 17:00:00,zone_000,52,1.0,1.9,0.15,0,24.8,1
2024-04-03 19:00:00,zone_000,70,1.0,1.8,0.21,0,35.4,1
2024-04-04 14:00:00,zone_000,39,1.0,0.8,0.8,0,32.6,1
2024-04-04 16:00:00,zone_000,23,1.0,0.0,0.87,1,32.8,1
2024-04-04 19:00:00,zone_000,19,1.0,1.8,0.66,1,34.7,1
2024-04-05 12:00:00,zone_000,34,1.0,1.2,0.11,1,34.6,1
2024-04-05 15:00:00,zone_000,43,1.0,1.5,0.51,0,34.8,1
2024-04-05 19:00:00,zone_000,15,1.0,1.8,0.1,0,31.7,1
2024-04-06 04:00:00,zone_000,43,1.0,2.6,0.79,0,34.7,1
2024-04-06 18:00:00,zone_000,41,1.0,1.3,0.74,1,27.9,1
2024-04-07 10:00:00,zone_000,33,1.0,4.3,0.54,2,31.8,1
2024-04-07 15:00:00,zone_000,25,1.0,2.7,0.28,0,30.9,1
2024-04-07 19:00:00,zone_000,21,1.0,0.9,0.62,0,37.5,1
2024-04-08 15:00:00,zone_000,14,1.0,0.8,0.64,2,32.2,1
2024-04-08 18:00:00,zone_000,30,1.0,0.4,0.19,0,31.2,1
2024-04-09 11:00:00,zone_000,20,1.0,0.9,0.19,1,27.6,1
2024-04-09 19:00:00,zone_000,16,1.0,0.3,0.69,0,32.2,1
2024-04-09 20:00:00,zone_000,20,1.0,0.8,0.8,0,26.1,1
2024-04-10 00:00:00,zone_000,23,1.0,5.0,0.25,0,35.4,1
2024-04-10 01:00:00,zone_000,36,1.0,0.7,0.81,1,34.1,1
2024-04-11 00:00:00,zone_000,15,1.0,1.5,0.5,0,32.7,1
2024-04-11 03:00:00,zone_000,32,1.0,0.1,0.19,0,36.2,1
2024-04-11 15:00:00,zone_000,14,1.0,3.3,0.38,0,37.0,1
2024-04-11 21:00:00,zone_000,37,1.0,9.2,0.4,0,31.5,1
2024-04-12 03:00:00,zone_000,21,1.0,0.9,0.87,0,30.7,1
2024-04-12 10:00:00,zone_000,42,1.0,0.9,0.42,0,26.0,1
2024-04-13 00:00:00,zone_000,22,1.0,3.7,0.45,0,37.9,1
2024-04-13 09:00:00,zone_000,78,1.0,1.2,0.67,0,28.4,1
2024-04-15 00:00:00,zone_000,36,1.0,2.4,0.7,1,26.1,1
2024-04-15 01:00:00,zone_000,147,1.0,2.1,0.26,0,29.0,1
2024-04-15 06:00:00,zone_000,40,1.0,1.3,0.83,0,35.6,1
2024-04-15 13:00:00,zone_000,20,1.0,0.7,0.26,0,33.7,1
2024-04-16 15:00:00,zone_000,52,1.0,0.3,0.46,0,33.5,1
2024-04-16 20:00:00,zone_000,21,1.0,0.8,0.87,0,32.9,1
2024-04-18 01:00:00,zone_000,34,1.0,0.4,0.31,2,34.0,1
2024-04-18 06:00:00,zone_000,60,1.0,1.0,0.7,0,34.5,1
2024-04-18 14:00:00,zone_000,24,1.0,2.0,0.66,0,28.1,1
2024-04-18 17:00:00,zone_000,62,1.0,3.7,0.59,0,33.1,1
2024-04-19 01:00:00,zone_000,34,1.0,1.2,0.42,0,30.1,1
2024-04-19 02:00:00,zone_000,41,1.0,2.8,0.5,1,29.6,1
2024-04-19 11:00:00,zone_000,46,1.0,1.1,0.7,0,33.5,1
2024-04-21 02:00:00,zone_000,50,1.0,1.4,0.67,1,33.8,1
2024-04-22 12:00:00,zone_000,40,1.0,0.6,0.29,0,32.2,1
2024-04-24 21:00:00,zone_000,22,1.0,0.4,0.4,2,37.1,1
2024-04-25 13:00:00,zone_000,15,1.0,2.0,0.61,1,33.2,1
2024-04-25 16:00:00,zone_000,29,1.0,1.2,0.73,0,29.4,1
2024-04-26 15:00:00,zone_000,38,1.0,2.8,0.34,0,29.8,1
2024-04-27 12:00:00,zone_000,28,1.0,0.8,0.15,1,32.3,1
2024-04-27 18:00:00,zone_000,61,1.0,1.2,0.23,1,40.2,1
2024-04-28 14:00:00,zone_000,24,1.0,1.6,0.66,1,33.4,1
2024-04-29 15:00:00,zone_000,41,1.0,0.4,0.51,0,44.9,1
2024-04-29 21:00:00,zone_000,23,1.0,1.2,0.41,0,31.7,1
2024-04-30 00:00:00,zone_000,10,1.0,0.6,0.31,0,30.8,1
2024-04-30 01:00:00,zone_000,11,1.0,2.5,0.61,0,30.6,1
2024-04-30 11:00:00,zone_000,11,1.0,0.8,0.9,0,35.7,1
2024-05-01 00:00:00,zone_000,15,1.0,0.8,0.62,1,31.2,1
2024-05-01 15:00:00,zone_000,63,1.0,1.2,0.42,0,31.9,1
2024-05-01 22:00:00,zone_000,31,1.0,2.8,0.35,1,32.7,1
2024-05-02 09:00:00,zone_000,29,1.0,0.9,0.86,0,26.7,1
2024-05-02 11:00:00,zone_000,27,1.0,0.3,0.16,0,30.0,1
2024-05-02 13:00:00,zone_000,26,1.0,0.0,0.65,1,29.5,1
2024-05-03 02:00:00,zone_000,20,1.0,0.7,0.7,1,37.5,1
2024-05-03 03:00:00,zone_000,79,1.0,0.2,0.27,0,34.6,1
2024-05-03 06:00:00,zone_000,58,1.0,1.6,0.17,1,27.3,1
2024-05-03 16:00:00,zone_000,13,1.0,0.2,0.81,1,32.4,1
2024-05-04 17:00:00,zone_000,29,1.0,1.3,0.13,1,34.1,1
2024-05-04 19:00:00,zone_000,34,1.0,1.1,0.64,1,30.4,1
2024-05-05 13:00:00,zone_000,16,1.0,1.4,0.58,1,34.3,1
2024-05-05 19:00:00,zone_000,43,1.0,1.9,0.83,0,33.3,1
2024-05-06 22:00:00,zone_000,59,1.0,2.5,0.58,0,33.5,1
2024-05-07 08:00:00,zone_000,25,1.0,0.5,0.26,0,28.5,1
2024-05-07 21:00:00,zone_000,46,1.0,1.3,0.73,2,32.1,1
2024-05-08 08:00:00,zone_000,60,1.0,0.4,0.83,1,34.1,1
2024-05-08 09:00:00,zone_000,35,1.0,0.2,0.88,0,28.4,1
2024-05-08 10:00:00,zone_000,12,1.0,3.4,0.44,0,29.5,1
2024-05-08 23:00:00,zone_000,62,1.0,3.4,0.33,0,30.6,1
2024-05-09 14:00:00,zone_000,18,1.0,4.7,0.21,0,29.0,1
2024-05-09 20:00:00,zone_000,30,1.0,4.7,0.18,0,26.3,1
2024-05-10 03:00:00,zone_000,27,1.0,3.4,0.43,1,28.8,1
2024-05-10 06:00:00,zone_000,12,1.0,3.6,0.83,1,25.9,1
2024-05-10 08:00:00,zone_000,34,1.0,2.7,0.14,1,34.3,1
2024-05-10 14:00:00,zone_000,33,1.0,1.4,0.17,0,31.3,1
2024-05-10 22:00:00,zone_000,31,1.0,0.1,0.44,1,33.4,1
2024-05-11 10:00:00,zone_000,19,1.0,0.6,0.11,0,34.5,1
2024-05-11 11:00:00,zone_000,14,1.0,1.3,0.77,2,31.2,1
2024-05-12 05:00:00,zone_000,48,1.0,0.7,0.55,1,31.3,1
2024-05-12 11:00:00,zone_000,42,1.0,1.5,0.61,0,29.3,1
2024-05-13 02:00:00,zone_000,15,1.0,2.6,0.15,1,31.8,1
2024-05-13 10:00:00,zone_000,37,1.0,1.2,0.52,0,31.5,1
2024-05-15 03:00:00,zone_000,56,1.0,0.3,0.44,0,32.4,1
2024-05-15 05:00:00,zone_000,48,1.0,1.6,0.75,0,36.8,1
2024-05-15 11:00:00,zone_000,38,1.0,3.0,0.58,0,38.8,1
2024-05-16 10:00:00,zone_000,20,1.0,0.8,0.72,0,29.1,1
2024-05-17 19:00:00,zone_000,39,1.0,0.1,0.16,1,32.4,1
2024-05-18 00:00:00,zone_000,93,1.0,0.5,0.83,0,28.2,1
2024-05-18 01:00:00,zone_000,19,1.0,0.6,0.51,0,32.4,1
2024-05-18 08:00:00,zone_000,36,1.0,0.1,0.5,0,37.2,1
2024-05-18 11:00:00,zone_000,37,1.0,0.6,0.23,0,31.0,1
2024-05-19 17:00:00,zone_000,34,1.0,0.0,0.55,0,37.5,1
2024-05-20 13:00:00,zone_000,81,1.0,2.7,0.59,0,32.7,1
2024-05-21 23:00:00,zone_000,35,1.0,1.5,0.22,0,38.3,1
2024-05-22 10:00:00,zone_000,17,1.0,1.6,0.88,1,31.4,1
2024-05-22 21:00:00,zone_000,57,1.0,1.2,0.5,0,35.9,1
2024-05-23 07:00:00,zone_000,38,1.0,1.7,0.53,1,35.6,1
2024-05-23 10:00:00,zone_000,35,1.0,3.2,0.15,1,28.0,1
2024-05-24 09:00:00,zone_000,16,1.0,2.8,0.72,0,33.0,1
2024-05-26 03:00:00,zone_000,32,1.0,1.5,0.64,0,25.9,1
2024-05-26 06:00:00,zone_000,60,1.0,2.7,0.4,0,32.2,1
2024-05-27 11:00:00,zone_000,30,1.0,0.8,0.54,0,31.0,1
2024-05-27 12:00:00,zone_000,39,1.0,1.9,0.82,0,42.2,1
2024-05-27 13:00:00,zone_000,68,1.0,1.1,0.63,0,30.5,1
2024-05-27 21:00:00,zone_000,32,1.0,1.3,0.22,0,33.2,1
2024-05-28 03:00:00,zone_000,32,1.0,0.4,0.82,1,31.1,1
2024-05-28 22:00:00,zone_000,17,1.0,0.2,0.51,0,32.7,1
2024-05-28 23:00:00,zone_000,38,1.0,0.7,0.22,0,32.1,1
2024-05-29 01:00:00,zone_000,24,1.0,1.0,0.28,0,37.2,1
2024-05-29 02:00:00,zone_000,22,1.0,0.1,0.13,0,37.1,1
2024-05-29 03:00:00,zone_000,19,1.0,0.8,0.8,0,34.3,1
2024-06-01 06:00:00,zone_000,35,1.0,0.2,0.67,2,30.9,1
2024-06-01 19:00:00,zone_000,44,1.0,0.3,0.84,0,35.8,1
2024-06-01 21:00:00,zone_000,39,1.0,0.6,0.7,1,35.5,1
2024-06-02 14:00:00,zone_000,114,1.0,0.0,0.28,1,34.6,1
2024-06-03 04:00:00,zone_000,56,1.0,0.5,0.5,0,34.0,1
2024-06-03 11:00:00,zone_000,65,1.0,0.7,0.81,2,28.9,1
2024-06-04 07:00:00,zone_000,56,1.0,0.1,0.18,2,27.6,1
2024-06-04 18:00:00,zone_000,27,1.0,0.7,0.74,0,33.3,1
2024-06-06 12:00:00,zone_000,30,1.0,1.9,0.69,0,30.1,1
2024-06-07 15:00:00,zone_000,12,1.0,1.8,0.17,0,31.7,1
2024-06-08 02:00:00,zone_000,27,1.0,1.5,0.67,0,22.4,1
2024-06-09 12:00:00,zone_000,63,1.0,0.7,0.22,0,42.4,1
2024-06-09 23:00:00,zone_000,29,1.0,3.1,0.14,0,29.0,1
2024-06-10 17:00:00,zone_000,36,1.0,0.1,0.25,0,29.4,1
2024-06-11 20:00:00,zone_000,44,1.0,0.4,0.54,0,32.3,1
2024-06-12 04:00:00,zone_000,31,1.0,5.3,0.81,0,36.7,1
2024-06-12 07:00:00,zone_000,32,1.0,1.2,0.15,0,36.9,1
2024-06-12 16:00:00,zone_000,18,1.0,2.1,0.2,0,29.7,1
2024-06-12 19:00:00,zone_000,71,1.0,0.3,0.58,2,27.7,1
2024-06-12 23:00:00,zone_000,40,1.0,1.7,0.74,0,31.4,1
2024-06-13 10:00:00,zone_000,43,1.0,0.3,0.63,1,28.7,1
2024-06-14 03:00:00,zone_000,48,1.0,1.1,0.16,0,36.0,1
2024-06-14 05:00:00,zone_000,39,1.0,3.5,0.37,0,27.9,1
2024-06-14 10:00:00,zone_000,27,1.0,0.2,0.51,0,31.9,1
2024-06-14 17:00:00,zone_000,68,1.0,0.5,0.64,0,31.0,1
2024-06-15 12:00:00,zone_000,11,1.0,1.8,0.81,0,35.4,1
2024-06-15 15:00:00,zone_000,39,1.0,1.1,0.1,0,25.9,1
2024-06-16 13:00:00,zone_000,16,1.0,2.0,0.54,0,28.7,1
2024-06-18 04:00:00,zone_000,48,1.0,1.1,0.22,0,29.7,1
2024-06-18 05:00:00,zone_000,38,1.0,0.3,0.8,0,35.5,1
2024-06-18 08:00:00,zone_000,20,1.0,0.0,0.84,0,32.4,1
2024-06-18 13:00:00,zone_000,56,1.0,0.1,0.49,2,34.4,1
2024-06-19 02:00:00,zone_000,76,1.0,3.4,0.77,0,30.2,1
2024-06-19 22:00:00,zone_000,65,1.0,1.8,0.64,0,34.4,1
2024-06-20 06:00:00,zone_000,58,1.0,2.3,0.62,1,33.4,1
2024-06-20 15:00:00,zone_000,19,1.0,5.0,0.18,1,36.2,1
2024-06-20 20:00:00,zone_000,38,1.0,0.6,0.53,0,31.1,1
2024-06-20 21:00:00,zone_000,19,1.0,0.5,0.34,0,32.2,1
2024-06-21 15:00:00,zone_000,38,1.0,2.3,0.58,0,32.0,1
2024-06-22 16:00:00,zone_000,54,1.0,2.0,0.42,1,26.4,1
2024-06-24 00:00:00,zone_000,37,1.0,0.2,0.38,0,25.1,1
2024-06-24 03:00:00,zone_000,20,1.0,0.2,0.15,0,23.1,1
2024-06-24 09:00:00,zone_000,18,1.0,0.3,0.86,0,34.6,1
2024-06-24 11:00:00,zone_000,25,1.0,3.7,0.74,0,36.7,1
2024-06-25 05:00:00,zone_000,33,1.0,0.9,0.23,0,30.9,1
