timestamp,zone,baseline_delivery_mins,baseline_order_vol,actual_delivery_mins,actual_order_vol,rain_mm_15m,temperature,aqi_score,has_accident,has_protest,Is_Disrupted
2023-11-25 10:30:00,Guindy,28.0,150,24.18463753203942,131.58989218526403,,,,0.0,0.0,0
2023-11-25 10:45:00,Velachery,28.0,150,20.043459552657186,169.75244146400786,0.0,31.326556936783486,103.69080060739856,0.0,0.0,0
2023-11-25 11:00:00,Velachery,28.0,150,29.38400038622016,146.51829223730772,,,,0.0,0.0,0
2023-11-25 11:15:00,Chromepet,28.0,150,36.404594752883725,171.54519057687662,,,,0.0,0.0,0
2023-11-25 11:30:00,Chromepet,28.0,150,24.819548482471884,144.53592982812467,,,,0.0,0.0,0
2023-11-25 11:45:00,Guindy,28.0,150,25.75341821654954,144.1011107221741,,,,0.0,0.0,0
2023-11-25 12:00:00,Velachery,28.0,150,20.065748988256782,143.1735842815923,,,,0.0,0.0,0
2023-11-25 12:15:00,Chromepet,28.0,150,31.056870991414996,113.16787546846658,0.0,31.610637526555,128.14196072324563,0.0,0.0,0
2023-11-25 12:30:00,Adyar,28.0,150,29.002534250895497,155.39962138197305,0.0,29.1730134623566,104.4894491560265,0.0,0.0,0
2023-11-25 12:45:00,T Nagar,28.0,150,31.173006917939595,129.65643492162178,0.0,29.18198258972306,115.09259808741344,0.0,0.0,0
2023-11-25 13:00:00,Adyar,28.0,150,34.68843230846575,149.5240914453386,,,,0.0,0.0,0
2023-11-25 13:15:00,Tambaram,28.0,150,21.593724811591592,131.10726741300022,,,,0.0,0.0,0
2023-11-25 13:30:00,Tambaram,28.0,150,25.977830799348176,107.93928740426895,,,,0.0,0.0,0
2023-11-25 13:45:00,Chromepet,28.0,150,34.17235990056907,158.30068460418474,,,,0.0,0.0,0
2023-11-25 14:00:00,Tambaram,28.0,150,43.20734856822504,147.4360358673066,,,,0.0,1.0,1
2023-11-25 14:15:00,T Nagar,28.0,150,26.871951929242815,160.59999583460265,,,,0.0,0.0,0
2023-11-25 14:30:00,T Nagar,28.0,150,26.36902407814376,118.57082471127929,,,,0.0,0.0,0
2023-11-25 14:45:00,T Nagar,28.0,150,23.141291943503724,99.83834309383886,0.0,31.193580488319537,106.05201096592091,0.0,0.0,0
2023-11-25 15:00:00,Velachery,28.0,150,31.109864369625214,175.98730094475846,,,,0.0,0.0,0
2023-11-25 15:15:00,Adyar,28.0,150,22.569859187771435,130.67700961656666,,,,0.0,0.0,0
2023-11-25 15:30:00,Guindy,28.0,150,24.133550206595253,175.73177703429263,,,,0.0,0.0,0
2023-11-25 15:45:00,Chromepet,28.0,150,28.78420629443141,166.91568451023377,0.0,31.860250836097,69.64703380108192,0.0,0.0,0
2023-11-25 16:00:00,Adyar,28.0,150,24.57444693074405,155.06236881495107,,,,0.0,0.0,0
2023-11-25 16:15:00,Guindy,28.0,150,28.12000190505787,155.25572615805066,0.0,30.20595745454454,98.88408223637546,0.0,0.0,0
2023-11-25 16:30:00,Velachery,28.0,150,34.0457153425253,186.57997254697446,,,,0.0,0.0,0
2023-11-25 16:45:00,Guindy,28.0,150,23.609294160306703,143.3296777474827,,,,0.0,0.0,0
2023-11-25 17:00:00,Tambaram,28.0,150,22.12566591949313,165.04883975998308,,,,0.0,0.0,0
2023-11-25 17:15:00,Guindy,28.0,150,26.200410813998545,136.93283354202978,,,,0.0,0.0,0
2023-11-25 17:30:00,Tambaram,28.0,150,26.86405507714076,144.54694022053883,,,,0.0,0.0,0
2023-11-25 17:45:00,Guindy,28.0,150,34.90233056370143,148.20241709423445,,,,0.0,0.0,0
2023-11-25 18:00:00,Tambaram,28.0,150,15.705963302459837,126.83315781231948,,,,0.0,0.0,0
2023-11-25 18:15:00,Adyar,28.0,150,21.81351739413133,203.4339831689817,,,,0.0,0.0,0
2023-11-25 18:30:00,Velachery,28.0,150,16.57876811553733,162.67391615719933,,,,0.0,0.0,0
2023-11-25 18:45:00,Tambaram,28.0,150,32.23661562426723,153.76982795442484,0.0,26.41322125233742,51.417039261218235,0.0,0.0,0
2023-11-25 19:00:00,Adyar,28.0,150,26.88578646568782,144.80466296640537,0.0,28.518648083286667,68.8618625116099,0.0,0.0,0
2023-11-25 19:15:00,Guindy,28.0,150,31.5800254033651,145.4266793396501,,,,0.0,0.0,0
2023-11-25 19:30:00,T Nagar,28.0,150,28.285471144878993,167.64940436150022,0.0,27.434700330891825,124.16124395250351,0.0,0.0,0
2023-11-25 19:45:00,Guindy,28.0,150,28.74140202894807,144.35191489761522,,,,0.0,0.0,0
2023-11-25 20:00:00,Tambaram,28.0,150,30.528419093998657,143.59473119046993,0.0,25.95782225380714,74.84455796713206,0.0,0.0,0
2023-11-25 20:15:00,Adyar,28.0,150,31.519149931934905,150.56089523402935,,,,0.0,0.0,0
2023-11-25 20:30:00,Velachery,28.0,150,31.82479498785691,144.4242115320552,,,,0.0,0.0,0
2023-11-25 20:45:00,T Nagar,28.0,150,27.88489816298934,148.33550088770622,,,,0.0,0.0,0
2023-11-25 21:00:00,Chromepet,28.0,150,25.165976085599688,151.65368085865907,1.7914744004814012,29.857720306583072,111.32682795765119,0.0,0.0,0
2023-11-25 21:15:00,Guindy,28.0,150,34.854673558707006,182.60733154562033,,,,0.0,0.0,0
2023-11-25 21:30:00,T Nagar,28.0,150,31.85645783253906,147.80038320189587,0.0,29.08593782631383,81.26848956961831,0.0,0.0,0
2023-11-25 21:45:00,Velachery,28.0,150,33.31563510318024,154.61600753485232,,,,0.0,0.0,0
2023-11-25 22:00:00,Velachery,28.0,150,33.0988810112791,143.85753180388664,,,,0.0,0.0,0
2023-11-25 22:15:00,Adyar,28.0,150,23.418879457311675,143.48398764265934,,,,0.0,0.0,0
2023-11-25 22:30:00,Tambaram,28.0,150,28.844127145517984,140.33288576582927,,,,0.0,0.0,0
2023-11-25 22:45:00,Adyar,28.0,150,24.16128602474038,126.33658630626223,,,,0.0,0.0,0
2023-11-25 23:00:00,Tambaram,28.0,150,18.222670580493226,147.1989879203913,,,,0.0,0.0,0
2023-11-25 23:15:00,Tambaram,28.0,150,26.799838479872463,168.78333725801096,,,,0.0,0.0,0
2023-11-25 23:30:00,T Nagar,28.0,150,32.70391774949273,142.71832172481658,,,,0.0,0.0,0
2023-11-25 23:45:00,T Nagar,28.0,150,28.979149669220295,169.07361117697312,,,,0.0,0.0,0
2023-11-26 00:00:00,Guindy,28.0,150,33.74599937712015,145.56158735632062,,,,0.0,0.0,0
2023-11-26 00:15:00,Velachery,28.0,150,34.715159727840124,149.6581185983038,,,,0.0,0.0,0
2023-11-26 00:30:00,T Nagar,28.0,150,28.690664590240747,157.27888111760677,,,,0.0,0.0,0
2023-11-26 00:45:00,Tambaram,28.0,150,23.159426300738637,150.36734046787728,,,,0.0,0.0,0
2023-11-26 01:00:00,Guindy,28.0,150,24.678016417317654,167.90077335269768,,,,0.0,0.0,0
2023-11-26 01:15:00,Chromepet,28.0,150,23.465211205609382,168.43887740011544,,,,0.0,0.0,0
2023-11-26 01:30:00,Chromepet,28.0,150,24.189003109484617,137.24637922827085,,,,0.0,0.0,0
2023-11-26 01:45:00,Velachery,28.0,150,26.51685338042495,150.58523521143232,,,,0.0,0.0,0
2023-11-26 02:00:00,Velachery,28.0,150,28.220023760515808,159.50209191358093,,,,0.0,0.0,0
2023-11-26 02:15:00,Adyar,28.0,150,29.125552845786025,178.39026078552408,,,,0.0,0.0,0
2023-11-26 02:30:00,T Nagar,28.0,150,29.539882502387677,119.61167644082948,,,,0.0,0.0,0
2023-11-26 02:45:00,Tambaram,28.0,150,37.716078512255926,155.24612948993453,,,,0.0,0.0,0
2023-11-26 03:00:00,Guindy,28.0,150,28.370405445329805,122.52355237128191,,,,0.0,0.0,0
2023-11-26 03:15:00,Chromepet,28.0,150,26.01593009157694,172.27428292058823,,,,0.0,0.0,0
2023-11-26 03:30:00,Tambaram,28.0,150,22.67989151151576,147.8864037481933,,,,0.0,0.0,0
2023-11-26 03:45:00,T Nagar,28.0,150,27.849977437615745,149.38791839404647,,,,0.0,0.0,0
2023-11-26 04:00:00,T Nagar,28.0,150,34.19187032899166,124.92652859164419,,,,0.0,0.0,0
2023-11-26 04:15:00,Velachery,28.0,150,25.795347780716277,178.5019006146072,0.0,29.55053470469417,124.09190149036871,0.0,0.0,0
2023-11-26 04:30:00,Chromepet,28.0,150,34.09185584895051,149.98507200314594,0.0,25.796017317918537,132.98658241974772,0.0,0.0,0
2023-11-26 04:45:00,Tambaram,28.0,150,27.032807448389544,139.11483451650153,,,,0.0,0.0,0
2023-11-26 05:00:00,Guindy,28.0,150,31.40447086041579,174.51320349865344,,,,0.0,0.0,0
2023-11-26 05:15:00,Chromepet,28.0,150,25.702155169789535,178.9941064237034,,,,0.0,0.0,0
2023-11-26 05:30:00,T Nagar,28.0,150,27.78073589912086,141.3697999759388,,,,0.0,0.0,0
2023-11-26 05:45:00,T Nagar,28.0,150,19.6506862522835,137.01210156993702,,,,0.0,0.0,0
2023-11-26 06:00:00,Velachery,28.0,150,25.348552107920426,142.07738879136693,,,,0.0,0.0,0
2023-11-26 06:15:00,Adyar,28.0,150,25.689645903792716,163.01086238079347,,,,0.0,0.0,0
2023-11-26 06:30:00,Guindy,28.0,150,27.959007440474167,153.93006111981742,0.0,26.768274532620914,69.23564502356015,0.0,0.0,0
2023-11-26 06:45:00,Tambaram,28.0,150,21.1828892722981,159.0331722605961,,,,0.0,0.0,0
2023-11-26 07:00:00,Adyar,28.0,150,24.433680018652442,154.26954202379838,,,,0.0,0.0,0
2023-11-26 07:15:00,Adyar,28.0,150,22.10936427200642,151.6650609572307,,,,0.0,0.0,0
2023-11-26 07:30:00,Adyar,28.0,150,29.66425730207569,165.06899006743572,,,,0.0,0.0,0
2023-11-26 07:45:00,Guindy,28.0,150,36.444146368163075,171.73165888243307,,,,0.0,0.0,0
2023-11-26 08:00:00,Chromepet,28.0,150,28.800411849081247,143.572202842885,,,,0.0,0.0,0
2023-11-26 08:15:00,Guindy,28.0,150,19.77446041831211,128.08277088554038,0.0,27.50993228571909,66.22563651265799,0.0,0.0,0
2023-11-26 08:30:00,Tambaram,28.0,150,26.927084931536683,120.00388082337447,,,,0.0,0.0,0
2023-11-26 08:45:00,Adyar,28.0,150,26.668097078174803,123.39738328070543,,,,0.0,0.0,0
2023-11-26 09:00:00,Adyar,28.0,150,27.292034024660325,158.06763813440895,,,,0.0,0.0,0
2023-11-26 09:15:00,Chromepet,28.0,150,31.31592505387833,120.24197545440012,,,,0.0,0.0,0
2023-11-26 09:30:00,Velachery,28.0,150,27.071520412293207,127.69718080046115,0.0,30.782423825986807,64.22464950596299,0.0,0.0,0
2023-11-26 09:45:00,Chromepet,28.0,150,28.829338565961,133.2597993594557,0.0,25.532040114357926,115.9015348996809,0.0,0.0,0
2023-11-26 10:00:00,T Nagar,28.0,150,28.301977146807456,162.21737264493223,,,,0.0,0.0,0
2023-11-26 10:15:00,Tambaram,28.0,150,29.978615318450256,159.97590049059775,0.0,26.745468427666104,117.06270601484145,0.0,0.0,0
2023-11-26 10:30:00,Adyar,28.0,150,32.96617450814448,158.06003016127593,,,,0.0,0.0,0
2023-11-26 10:45:00,Chromepet,28.0,150,26.279732639568177,148.99206208115234,,,,0.0,0.0,0
2023-11-26 11:00:00,Velachery,28.0,150,24.895063142102977,173.70255992841015,,,,0.0,0.0,0
2023-11-26 11:15:00,Guindy,28.0,150,36.94032775973102,130.2068763914006,,,,0.0,0.0,0
2023-11-26 11:30:00,Velachery,28.0,150,28.579146350693783,145.45378906470089,,,,0.0,0.0,0
2023-11-26 11:45:00,Velachery,28.0,150,28.041790004568803,145.5167093404103,0.0,29.38831479791854,144.41810792237908,0.0,0.0,0
2023-11-26 12:00:00,Chromepet,28.0,150,33.2662766819573,142.82842420493327,,,,0.0,0.0,0
2023-11-26 12:15:00,Tambaram,28.0,150,31.447815935168226,162.33979683006098,,,,0.0,0.0,0
2023-11-26 12:30:00,Chromepet,28.0,150,25.34777201442021,140.03603287849606,,,,0.0,0.0,0
2023-11-26 12:45:00,T Nagar,28.0,150,27.811198269869738,165.15297479825634,,,,0.0,0.0,0
2023-11-26 13:00:00,T Nagar,28.0,150,15.848497166885453,184.02770912965116,0.0,29.259604901212516,62.292044039411785,0.0,0.0,0
2023-11-26 13:15:00,Adyar,28.0,150,24.48268707905109,143.4257790917993,,,,0.0,0.0,0
2023-11-26 13:30:00,T Nagar,28.0,150,30.417447768332202,119.34979651988479,0.0,30.154608769132963,98.34890393025896,0.0,0.0,0
2023-11-26 13:45:00,Tambaram,28.0,150,33.29468663172868,129.07090509247172,,,,0.0,0.0,0
2023-11-26 14:00:00,Adyar,28.0,150,27.767347257056866,134.11367653063166,0.0,30.13932267151046,130.95174290240664,0.0,0.0,0
2023-11-26 14:15:00,Adyar,28.0,150,27.17559960138086,177.0736874855816,,,,0.0,0.0,0
2023-11-26 14:30:00,T Nagar,28.0,150,34.51979287626058,128.56060620998588,,,,0.0,0.0,0
2023-11-26 14:45:00,Velachery,28.0,150,27.80259570474434,169.83081587215503,,,,0.0,0.0,0
2023-11-26 15:00:00,Chromepet,28.0,150,34.69361745070064,155.22877746298303,,,,0.0,0.0,0
2023-11-26 15:15:00,Tambaram,28.0,150,27.409930757280897,177.16214790014408,,,,0.0,0.0,0
2023-11-26 15:30:00,Guindy,28.0,150,19.844412197625594,154.52433519308423,,,,0.0,0.0,0
2023-11-26 15:45:00,Velachery,28.0,150,28.307941552430385,175.04274872128914,,,,0.0,0.0,0
2023-11-26 16:00:00,Tambaram,28.0,150,23.731557404067917,136.25603514567223,,,,0.0,0.0,0
2023-11-26 16:15:00,Velachery,28.0,150,33.875717667815046,140.3777284749427,0.0,26.489607911041716,108.50779071175987,0.0,0.0,0
2023-11-26 16:30:00,Adyar,28.0,150,23.841571385750076,143.70256152007346,,,,0.0,0.0,0
2023-11-26 16:45:00,Tambaram,28.0,150,22.733762488700563,157.31540405023702,,,,0.0,0.0,0
2023-11-26 17:00:00,Velachery,28.0,150,27.72962835134408,167.13458145462565,,,,0.0,0.0,0
2023-11-26 17:15:00,Adyar,28.0,150,27.508199997795593,147.7732473699518,,,,0.0,0.0,0
2023-11-26 17:30:00,Adyar,28.0,150,24.018904091736257,152.13611700400236,,,,0.0,0.0,0
2023-11-26 17:45:00,Guindy,28.0,150,29.41611035730924,132.54037460618517,,,,0.0,0.0,0
2023-11-26 18:00:00,Velachery,28.0,150,30.675106905591655,132.8317641716647,,,,0.0,0.0,0
2023-11-26 18:15:00,Guindy,28.0,150,28.146123104719084,175.33409042191946,0.0,27.698916244095145,64.76413839020618,0.0,0.0,0
2023-11-26 18:30:00,Tambaram,28.0,150,25.895041224546205,134.99850246369218,0.0,25.2362964751053,92.72837473372718,0.0,0.0,0
2023-11-26 18:45:00,Velachery,28.0,150,21.94664474359402,82.91900438307039,,,,0.0,0.0,0
2023-11-26 19:00:00,T Nagar,28.0,150,33.54736749608827,164.99504052006893,0.0,28.765606065505548,133.26497166579225,0.0,0.0,0
2023-11-26 19:15:00,Adyar,28.0,150,20.63308128442773,153.14279558117204,,,,0.0,0.0,0
2023-11-26 19:30:00,Guindy,28.0,150,36.06881515327764,140.25250570720522,0.0,27.998982213912143,131.14004103613252,0.0,0.0,0
2023-11-26 19:45:00,Chromepet,28.0,150,24.320204308010496,129.9413226386227,,,,0.0,0.0,0
2023-11-26 20:00:00,T Nagar,28.0,150,22.312069543929773,149.10400750457435,,,,0.0,0.0,0
2023-11-26 20:15:00,Tambaram,28.0,150,22.740108467929026,161.6052310307029,0.0,26.3139263191552,95.67322551520178,0.0,0.0,0
2023-11-26 20:30:00,Tambaram,28.0,150,22.658344948594333,149.97729055728018,,,,0.0,0.0,0
2023-11-26 20:45:00,Guindy,28.0,150,32.63852577443774,124.55771173960375,,,,0.0,0.0,0
2023-11-26 21:00:00,Adyar,28.0,150,30.66137639128786,165.08200959761976,,,,0.0,0.0,0
2023-11-26 21:15:00,Tambaram,28.0,150,41.733078569142435,170.12685930984878,,,,0.0,0.0,0
2023-11-26 21:30:00,Velachery,28.0,150,26.758438470519682,126.12796988105684,,,,0.0,0.0,0
2023-11-26 21:45:00,Adyar,28.0,150,25.411502476758077,131.86947563780728,,,,0.0,0.0,0
2023-11-26 22:00:00,Velachery,28.0,150,26.702640943285,142.85280858212448,0.0,27.794580689736357,111.60169420998395,0.0,0.0,0
2023-11-26 22:15:00,Velachery,28.0,150,35.638540150031616,164.10100883354986,0.0,30.67064773306042,139.55894125643448,0.0,0.0,0
2023-11-26 22:30:00,Guindy,28.0,150,29.693739710376825,149.9281882508042,,,,0.0,0.0,0
2023-11-26 22:45:00,Guindy,28.0,150,36.32507819107344,154.29777558879022,,,,0.0,0.0,0
2023-11-26 23:00:00,Velachery,28.0,150,27.371009556841006,149.07866168073897,,,,0.0,0.0,0
2023-11-26 23:15:00,Adyar,28.0,150,22.185354689480555,123.15212528104189,,,,0.0,0.0,0
2023-11-26 23:30:00,T Nagar,28.0,150,28.693519021473836,143.20795891527186,0.0,26.191244603904785,59.970970134567594,0.0,0.0,0
2023-11-26 23:45:00,Adyar,28.0,150,21.676169917147,162.70094869823708,,,,0.0,0.0,0
2023-11-27 00:00:00,Tambaram,28.0,150,17.811190793161124,149.93992418683604,,,,0.0,0.0,0
2023-11-27 00:15:00,T Nagar,28.0,150,29.566658855149285,153.3700696128897,,,,0.0,0.0,0
2023-11-27 00:30:00,Guindy,28.0,150,33.17558619059248,102.8076248252194,,,,0.0,0.0,0
2023-11-27 00:45:00,Velachery,28.0,150,37.28171566823203,140.3988214146449,,,,0.0,0.0,0
2023-11-27 01:00:00,Velachery,28.0,150,29.11175135649864,129.3194966170314,,,,0.0,0.0,0
2023-11-27 01:15:00,Chromepet,28.0,150,26.86825710613551,157.06871951671772,,,,0.0,0.0,0
2023-11-27 01:30:00,Velachery,28.0,150,23.03439245901753,148.23080623140615,,,,0.0,0.0,0
2023-11-27 01:45:00,Chromepet,28.0,150,23.60361988108319,165.0360250165541,,,,0.0,0.0,0
2023-11-27 02:00:00,Adyar,28.0,150,29.969338170957926,170.87669166440313,,,,0.0,0.0,0
2023-11-27 02:15:00,Adyar,28.0,150,28.61386673702788,166.3975825601304,,,,0.0,0.0,0
2023-11-27 02:30:00,Velachery,28.0,150,29.188136842025344,119.46605805858871,,,,0.0,0.0,0
2023-11-27 02:45:00,Guindy,28.0,150,20.5355021778526,157.55490456306572,,,,0.0,0.0,0
2023-11-27 03:00:00,Guindy,28.0,150,32.014823000670226,137.30621563853103,,,,0.0,0.0,0
2023-11-27 03:15:00,Chromepet,28.0,150,20.40746444971254,147.68624722897238,,,,0.0,0.0,0
2023-11-27 03:30:00,Guindy,28.0,150,25.00090937286149,159.712030206755,,,,0.0,0.0,0
2023-11-27 03:45:00,Velachery,28.0,150,29.180825842100734,151.41144911157025,,,,0.0,0.0,0
2023-11-27 04:00:00,Tambaram,28.0,150,35.308211040385864,160.05702201175507,,,,0.0,0.0,0
2023-11-27 04:15:00,Velachery,28.0,150,23.8247670288387,131.9144556510973,,,,0.0,0.0,0
2023-11-27 04:30:00,Guindy,28.0,150,33.671203756102734,153.05021929697662,,,,0.0,0.0,0
2023-11-27 04:45:00,Chromepet,28.0,150,22.547476657191915,151.50420069538114,,,,0.0,0.0,0
2023-11-27 05:00:00,Velachery,28.0,150,34.564605096708675,125.79470880080086,,,,0.0,0.0,0
2023-11-27 05:15:00,Adyar,28.0,150,32.05033454678701,117.02029646727878,,,,0.0,0.0,0
2023-11-27 05:30:00,Guindy,28.0,150,28.24040182700385,146.73461050265905,,,,0.0,0.0,0
2023-11-27 05:45:00,T Nagar,28.0,150,30.916695643338997,149.17932458620143,0.0,29.003788555785437,127.11708093779498,0.0,0.0,0
2023-11-27 06:00:00,Adyar,28.0,150,29.395355658403254,175.18638827525933,,,,0.0,0.0,0
2023-11-27 06:15:00,T Nagar,28.0,150,21.380233814418638,163.18140623139735,,,,0.0,0.0,0
2023-11-27 06:30:00,Tambaram,28.0,150,36.30628459393267,125.74354452967383,,,,0.0,0.0,0
2023-11-27 06:45:00,Velachery,28.0,150,33.80509878692629,145.7021681743161,0.0,28.20317277099773,127.6643316966972,0.0,0.0,0
2023-11-27 07:00:00,Chromepet,28.0,150,25.49696132688507,156.93197882935846,,,,0.0,0.0,0
2023-11-27 07:15:00,Velachery,28.0,150,20.782408955202705,157.13343981204295,0.0,25.82241187017769,70.51963215142759,0.0,0.0,0
2023-11-27 07:30:00,Guindy,28.0,150,27.463036077705823,154.56711259791535,,,,0.0,0.0,0
2023-11-27 07:45:00,Chromepet,28.0,150,38.538337465293466,130.96634012171046,,,,0.0,0.0,0
2023-11-27 08:00:00,Guindy,28.0,150,32.582911649065096,172.15359922260603,,,,0.0,0.0,0
2023-11-27 08:15:00,T Nagar,28.0,150,24.911232670603354,129.80442682588517,,,,0.0,0.0,0
2023-11-27 08:30:00,Chromepet,28.0,150,21.919896110325382,150.39452373821047,,,,0.0,0.0,0
2023-11-27 08:45:00,Velachery,28.0,150,29.871957898828484,182.26649247997207,,,,0.0,0.0,0
2023-11-27 09:00:00,Velachery,28.0,150,30.63282310090653,144.3679311784145,,,,0.0,0.0,0
2023-11-27 09:15:00,Guindy,28.0,150,26.77469180851335,169.02032506377407,,,,0.0,0.0,0
2023-11-27 09:30:00,Velachery,28.0,150,27.322182081770052,141.64024014712172,,,,0.0,0.0,0
2023-11-27 09:45:00,Guindy,28.0,150,39.85881872788633,144.5758023737989,,,,0.0,0.0,0
2023-11-27 10:00:00,Adyar,28.0,150,29.890515259784333,130.20895013911763,,,,0.0,0.0,0
2023-11-27 10:15:00,Tambaram,28.0,150,27.434936108265187,127.61545191677999,,,,0.0,0.0,0
2023-11-27 10:30:00,Adyar,28.0,150,22.305709668806507,157.8624588991352,0.0,25.952947193748944,88.84639369362878,0.0,0.0,0
2023-11-27 10:45:00,Velachery,28.0,150,34.72251865814158,157.05432998822596,,,,0.0,0.0,0
2023-11-27 11:00:00,Adyar,28.0,150,27.0637480911528,141.83174534146895,,,,0.0,0.0,0
2023-11-27 11:15:00,Adyar,28.0,150,37.76456894267512,151.45752083979323,,,,0.0,0.0,0
2023-11-27 11:30:00,T Nagar,28.0,150,17.315123785751283,116.01076909492855,0.0,26.55847322969367,73.08759298325278,0.0,0.0,0
2023-11-27 11:45:00,Velachery,28.0,150,37.01171793294687,159.05328215246138,,,,0.0,0.0,0
2023-11-27 12:00:00,Adyar,28.0,150,24.82394043057719,188.92156779175636,,,,0.0,0.0,0
2023-11-27 12:15:00,Guindy,28.0,150,29.126514944389374,156.61331628663567,0.0,30.902805839618054,149.72481179318547,0.0,0.0,0
2023-11-27 12:30:00,Adyar,28.0,150,31.233630239484263,164.38805973198728,,,,0.0,0.0,0
